/* DATA DESCRIPTION:
Citation:	Depoorter, Mathieu A; Bamber, Jonathan L; Griggs, Jennifer; Lenaerts, Jan T M; Ligtenberg, Stefan R M; van den Broeke, Michiel R; Moholdt, Geir (2013): Antarctic grounding line. PANGAEA, https://doi.org/10.1594/PANGAEA.819150, 
	In supplement to: Depoorter, MA et al. (2013): Calving fluxes and basal melt rates of Antarctic ice shelves. Nature, 502, 89-92, https://doi.org/10.1038/nature12567
Further details:	Moholdt, Geir; Fricker, Helen; Padman, Laurie; Paolo, Fernando S (2013): Synthesized grounding line and ice shelf mask for Antarctica. Scripps Institution of Oceanography, UCSD, 25 pp, hdl:10013/epic.42133.d004
Coverage:	MEDIAN LATITUDE: -71.799236 * MEDIAN LONGITUDE: -163.368176 * SOUTH-BOUND LATITUDE: -85.405900 * WEST-BOUND LONGITUDE: 0.013300 * NORTH-BOUND LATITUDE: -63.214500 * EAST-BOUND LONGITUDE: -0.011500
Event(s):	pan-Antarctica * LATITUDE: -90.000000 * LONGITUDE: 0.000000
Parameter(s):	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Line (Line) * PI: Depoorter, Mathieu A (mathieu.depoorter@bristol.ac.uk, http://www.bristol.ac.uk/geography/people/mathieu-a-depoorter/index.html)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	103038 data points
*/
Latitude	Longitude	Line
-70.3106	14.8225	968
-70.3118	14.8333	969
-70.3123	14.8433	970
-70.3123	14.8535	971
-70.3118	14.8615	972
-70.3110	14.8679	973
-70.3093	14.8772	974
-70.3075	14.8854	975
-70.3061	14.8905	976
-70.3038	14.8972	977
-70.2964	14.9161	978
-70.2880	14.9385	979
-70.2806	14.9551	980
-70.2786	14.9601	981
-70.2771	14.9648	982
-70.2758	14.9703	983
-70.2749	14.9757	984
-70.2746	14.9801	985
-70.2749	14.9852	986
-70.2756	14.9894	987
-70.2768	14.9951	988
-70.2788	15.0019	989
-70.2825	15.0118	990
-70.2884	15.0262	991
-70.2972	15.0434	992
-70.2991	15.0478	993
-70.3002	15.0507	994
-70.3015	15.0557	995
-70.3037	15.0670	996
-70.3046	15.0742	997
-70.3049	15.0812	998
-70.3048	15.0861	999
-70.3035	15.1032	1000
-70.3033	15.1106	1001
-70.3034	15.1237	1002
-70.3040	15.1333	1003
-70.3056	15.1464	1004
-70.3115	15.1850	1005
-70.3130	15.1966	1006
-70.3141	15.2078	1007
-70.3162	15.2377	1008
-70.3172	15.2477	1009
-70.3213	15.2796	1010
-70.3253	15.3075	1011
-70.3262	15.3145	1012
-70.3265	15.3185	1013
-70.3266	15.3264	1014
-70.3254	15.3501	1015
-70.3248	15.3800	1016
-70.3244	15.3874	1017
-70.3239	15.3936	1018
-70.3201	15.4241	1019
-70.3140	15.4689	1020
-70.3119	15.4816	1021
-70.3071	15.5062	1022
-70.3061	15.5131	1023
-70.3055	15.5197	1024
-70.3050	15.5311	1025
-70.3048	15.5455	1026
-70.3051	15.5887	1027
-70.3055	15.6004	1028
-70.3061	15.6075	1029
-70.3067	15.6118	1030
-70.3077	15.6152	1031
-70.3086	15.6171	1032
-70.3098	15.6184	1033
-70.3111	15.6191	1034
-70.3163	15.6200	1035
-70.3177	15.6209	1036
-70.3192	15.6225	1037
-70.3289	15.6361	1038
-70.3319	15.6413	1039
-70.3363	15.6499	1040
-70.3389	15.6563	1041
-70.3411	15.6629	1042
-70.3459	15.6807	1043
-70.3484	15.6913	1044
-70.3500	15.7020	1045
-70.3516	15.7166	1046
-70.3524	15.7281	1047
-70.3528	15.7413	1048
-70.3534	15.7757	1049
-70.3534	15.8148	1050
-70.3530	15.8303	1051
-70.3520	15.8455	1052
-70.3515	15.8503	1053
-70.3509	15.8548	1054
-70.3501	15.8584	1055
-70.3486	15.8630	1056
-70.3467	15.8673	1057
-70.3446	15.8707	1058
-70.3428	15.8725	1059
-70.3405	15.8735	1060
-70.3371	15.8738	1061
-70.3318	15.8735	1062
-70.3193	15.8698	1063
-70.3111	15.8689	1064
-70.3075	15.8667	1065
-70.3012	15.8594	1066
-70.2997	15.8584	1067
-70.2976	15.8581	1068
-70.2875	15.8616	1069
-70.2769	15.8619	1070
-70.2684	15.8636	1071
-70.2627	15.8666	1072
-70.2537	15.8733	1073
-70.2392	15.8789	1074
-70.2241	15.8899	1075
-70.2208	15.8932	1076
-70.2176	15.8974	1077
-70.2147	15.9019	1078
-70.2116	15.9083	1079
-70.2054	15.9232	1080
-70.2022	15.9320	1081
-70.2001	15.9393	1082
-70.1982	15.9474	1083
-70.1901	15.9870	1084
-70.1877	16.0022	1085
-70.1853	16.0217	1086
-70.1844	16.0332	1087
-70.1841	16.0404	1088
-70.1842	16.0454	1089
-70.1845	16.0543	1090
-70.1860	16.0748	1091
-70.1863	16.0846	1092
-70.1861	16.0909	1093
-70.1857	16.0947	1094
-70.1851	16.0979	1095
-70.1834	16.1039	1096
-70.1798	16.1136	1097
-70.1753	16.1279	1098
-70.1737	16.1322	1099
-70.1724	16.1346	1100
-70.1709	16.1368	1101
-70.1684	16.1393	1102
-70.1632	16.1437	1103
-70.1616	16.1455	1104
-70.1601	16.1477	1105
-70.1588	16.1505	1106
-70.1580	16.1531	1107
-70.1569	16.1582	1108
-70.1563	16.1622	1109
-70.1555	16.1705	1110
-70.1550	16.1808	1111
-70.1540	16.2167	1112
-70.1538	16.2295	1113
-70.1539	16.2346	1114
-70.1543	16.2423	1115
-70.1563	16.2705	1116
-70.1564	16.2807	1117
-70.1558	16.2960	1118
-70.1514	16.3774	1119
-70.1485	16.4145	1120
-70.1468	16.4304	1121
-70.1422	16.4609	1122
-70.1395	16.4770	1123
-70.1374	16.4866	1124
-70.1331	16.5029	1125
-70.1316	16.5103	1126
-70.1310	16.5154	1127
-70.1308	16.5192	1128
-70.1309	16.5237	1129
-70.1314	16.5293	1130
-70.1329	16.5377	1131
-70.1365	16.5538	1132
-70.1384	16.5627	1133
-70.1415	16.5803	1134
-70.1428	16.5866	1135
-70.1441	16.5918	1136
-70.1453	16.5952	1137
-70.1487	16.6028	1138
-70.1553	16.6148	1139
-70.1591	16.6210	1140
-70.1627	16.6255	1141
-70.1691	16.6320	1142
-70.1725	16.6348	1143
-70.1755	16.6363	1144
-70.1838	16.6382	1145
-70.1868	16.6384	1146
-70.1904	16.6375	1147
-70.1947	16.6355	1148
-70.2084	16.6283	1149
-70.2149	16.6241	1150
-70.2209	16.6186	1151
-70.2327	16.6067	1152
-70.2359	16.6026	1153
-70.2414	16.5940	1154
-70.2439	16.5911	1155
-70.2529	16.5832	1156
-70.2552	16.5818	1157
-70.2566	16.5813	1158
-70.2596	16.5819	1159
-70.2625	16.5844	1160
-70.2656	16.5889	1161
-70.2723	16.6003	1162
-70.2763	16.6053	1163
-70.2798	16.6083	1164
-70.2841	16.6113	1165
-70.2876	16.6129	1166
-70.2901	16.6136	1167
-70.2940	16.6135	1168
-70.2969	16.6124	1169
-70.2998	16.6102	1170
-70.3071	16.6035	1171
-70.3097	16.6019	1172
-70.3114	16.6013	1173
-70.3143	16.6016	1174
-70.3192	16.6042	1175
-70.3215	16.6049	1176
-70.3317	16.6043	1177
-70.3438	16.6072	1178
-70.3473	16.6076	1179
-70.3503	16.6070	1180
-70.3600	16.6027	1181
-70.3778	16.5971	1182
-70.3812	16.5947	1183
-70.3846	16.5911	1184
-70.3879	16.5869	1185
-70.3979	16.5723	1186
-70.4056	16.5632	1187
-70.4083	16.5587	1188
-70.4208	16.5341	1189
-70.4238	16.5287	1190
-70.4445	16.5016	1191
-70.4477	16.4981	1192
-70.4502	16.4967	1193
-70.4534	16.4964	1194
-70.4563	16.4973	1195
-70.4584	16.4989	1196
-70.4608	16.5015	1197
-70.4640	16.5056	1198
-70.4668	16.5100	1199
-70.4689	16.5140	1200
-70.4709	16.5188	1201
-70.4746	16.5294	1202
-70.4765	16.5367	1203
-70.4783	16.5454	1204
-70.4922	16.6220	1205
-70.4970	16.6440	1206
-70.4995	16.6546	1207
-70.5012	16.6600	1208
-70.5028	16.6634	1209
-70.5051	16.6663	1210
-70.5106	16.6718	1211
-70.5139	16.6765	1212
-70.5188	16.6863	1213
-70.5221	16.6946	1214
-70.5234	16.6988	1215
-70.5248	16.7047	1216
-70.5289	16.7251	1217
-70.5297	16.7298	1218
-70.5304	16.7357	1219
-70.5308	16.7406	1220
-70.5309	16.7458	1221
-70.5309	16.7590	1222
-70.5307	16.7803	1223
-70.5304	16.7882	1224
-70.5299	16.7958	1225
-70.5285	16.8082	1226
-70.5255	16.8302	1227
-70.5242	16.8369	1228
-70.5233	16.8402	1229
-70.5223	16.8431	1230
-70.5209	16.8459	1231
-70.5186	16.8495	1232
-70.5161	16.8524	1233
-70.5140	16.8541	1234
-70.5105	16.8557	1235
-70.4998	16.8585	1236
-70.4954	16.8601	1237
-70.4868	16.8654	1238
-70.4762	16.8733	1239
-70.4723	16.8773	1240
-70.4697	16.8812	1241
-70.4684	16.8840	1242
-70.4675	16.8869	1243
-70.4664	16.8925	1244
-70.4660	16.8969	1245
-70.4658	16.9011	1246
-70.4659	16.9047	1247
-70.4662	16.9088	1248
-70.4677	16.9169	1249
-70.4714	16.9339	1250
-70.4725	16.9403	1251
-70.4734	16.9475	1252
-70.4778	16.9869	1253
-70.4834	17.0489	1254
-70.4839	17.0566	1255
-70.4842	17.0670	1256
-70.4848	17.1236	1257
-70.4847	17.1285	1258
-70.4844	17.1320	1259
-70.4838	17.1365	1260
-70.4830	17.1410	1261
-70.4691	17.1982	1262
-70.4671	17.2067	1263
-70.4658	17.2134	1264
-70.4650	17.2189	1265
-70.4642	17.2277	1266
-70.4636	17.2374	1267
-70.4634	17.2462	1268
-70.4637	17.2540	1269
-70.4641	17.2616	1270
-70.4705	17.3485	1271
-70.4718	17.3604	1272
-70.4743	17.3789	1273
-70.4794	17.4119	1274
-70.4808	17.4216	1275
-70.4822	17.4368	1276
-70.4843	17.4653	1277
-70.4848	17.4770	1278
-70.4849	17.5001	1279
-70.4853	17.5091	1280
-70.4887	17.5597	1281
-70.4945	17.6714	1282
-70.4952	17.6870	1283
-70.4955	17.7093	1284
-70.4954	17.7985	1285
-70.4957	17.8090	1286
-70.4964	17.8182	1287
-70.4971	17.8239	1288
-70.4986	17.8317	1289
-70.5007	17.8400	1290
-70.5030	17.8467	1291
-70.5041	17.8492	1292
-70.5060	17.8525	1293
-70.5116	17.8596	1294
-70.5143	17.8637	1295
-70.5168	17.8689	1296
-70.5180	17.8724	1297
-70.5191	17.8763	1298
-70.5199	17.8801	1299
-70.5208	17.8864	1300
-70.5230	17.9096	1301
-70.5243	17.9193	1302
-70.5257	17.9257	1303
-70.5274	17.9314	1304
-70.5293	17.9364	1305
-70.5329	17.9441	1306
-70.5342	17.9488	1307
-70.5355	17.9569	1308
-70.5376	17.9768	1309
-70.5396	17.9912	1310
-70.5415	18.0016	1311
-70.5445	18.0126	1312
-70.5458	18.0179	1313
-70.5467	18.0241	1314
-70.5473	18.0315	1315
-70.5479	18.0439	1316
-70.5477	18.0545	1317
-70.5441	18.1084	1318
-70.5427	18.1341	1319
-70.5424	18.1471	1320
-70.5426	18.1779	1321
-70.5425	18.1882	1322
-70.5397	18.2815	1323
-70.5396	18.2894	1324
-70.5398	18.2970	1325
-70.5417	18.3185	1326
-70.5420	18.3253	1327
-70.5420	18.3328	1328
-70.5416	18.3373	1329
-70.5411	18.3394	1330
-70.5405	18.3407	1331
-70.5396	18.3414	1332
-70.5388	18.3410	1333
-70.5373	18.3382	1334
-70.5334	18.3251	1335
-70.5321	18.3216	1336
-70.5308	18.3189	1337
-70.5295	18.3168	1338
-70.5282	18.3155	1339
-70.5266	18.3149	1340
-70.5252	18.3155	1341
-70.5238	18.3180	1342
-70.5228	18.3212	1343
-70.5224	18.3233	1344
-70.5214	18.3304	1345
-70.5191	18.3520	1346
-70.5184	18.3560	1347
-70.5178	18.3586	1348
-70.5170	18.3609	1349
-70.5163	18.3622	1350
-70.5124	18.3652	1351
-70.5113	18.3667	1352
-70.5101	18.3692	1353
-70.5097	18.3709	1354
-70.5091	18.3737	1355
-70.5087	18.3779	1356
-70.5086	18.3816	1357
-70.5087	18.3966	1358
-70.5085	18.4008	1359
-70.5081	18.4052	1360
-70.5075	18.4090	1361
-70.5062	18.4152	1362
-70.5022	18.4305	1363
-70.5007	18.4368	1364
-70.4995	18.4449	1365
-70.4988	18.4523	1366
-70.4986	18.4572	1367
-70.4987	18.4647	1368
-70.4992	18.4725	1369
-70.5015	18.5012	1370
-70.5018	18.5089	1371
-70.5016	18.5129	1372
-70.5010	18.5173	1373
-70.5006	18.5189	1374
-70.4997	18.5214	1375
-70.4984	18.5231	1376
-70.4966	18.5235	1377
-70.4942	18.5218	1378
-70.4928	18.5197	1379
-70.4908	18.5157	1380
-70.4877	18.5074	1381
-70.4822	18.4881	1382
-70.4790	18.4790	1383
-70.4756	18.4711	1384
-70.4604	18.4397	1385
-70.4572	18.4321	1386
-70.4519	18.4175	1387
-70.4492	18.4114	1388
-70.4472	18.4078	1389
-70.4452	18.4053	1390
-70.4431	18.4040	1391
-70.4409	18.4040	1392
-70.4339	18.4064	1393
-70.4318	18.4060	1394
-70.4296	18.4042	1395
-70.4276	18.4012	1396
-70.4259	18.3964	1397
-70.4249	18.3922	1398
-70.4223	18.3786	1399
-70.4204	18.3718	1400
-70.4177	18.3658	1401
-70.4131	18.3585	1402
-70.4099	18.3553	1403
-70.4016	18.3514	1404
-70.4002	18.3504	1405
-70.3984	18.3485	1406
-70.3969	18.3461	1407
-70.3955	18.3431	1408
-70.3913	18.3320	1409
-70.3892	18.3272	1410
-70.3877	18.3246	1411
-70.3854	18.3220	1412
-70.3815	18.3201	1413
-70.3727	18.3192	1414
-70.3677	18.3178	1415
-70.3561	18.3132	1416
-70.3535	18.3117	1417
-70.3519	18.3102	1418
-70.3503	18.3082	1419
-70.3489	18.3057	1420
-70.3464	18.2999	1421
-70.3439	18.2927	1422
-70.3385	18.2752	1423
-70.3369	18.2709	1424
-70.3356	18.2680	1425
-70.3333	18.2648	1426
-70.3319	18.2640	1427
-70.3304	18.2645	1428
-70.3297	18.2651	1429
-70.3285	18.2671	1430
-70.3274	18.2698	1431
-70.3264	18.2736	1432
-70.3256	18.2781	1433
-70.3251	18.2830	1434
-70.3246	18.2933	1435
-70.3243	18.3152	1436
-70.3239	18.3267	1437
-70.3234	18.3336	1438
-70.3224	18.3427	1439
-70.3210	18.3538	1440
-70.3200	18.3600	1441
-70.3185	18.3664	1442
-70.3177	18.3688	1443
-70.3163	18.3714	1444
-70.3139	18.3740	1445
-70.3084	18.3761	1446
-70.3055	18.3784	1447
-70.3044	18.3800	1448
-70.3030	18.3828	1449
-70.3019	18.3857	1450
-70.3010	18.3890	1451
-70.3001	18.3938	1452
-70.2996	18.3995	1453
-70.2995	18.4080	1454
-70.3000	18.4212	1455
-70.3000	18.4264	1456
-70.2997	18.4327	1457
-70.2989	18.4383	1458
-70.2977	18.4443	1459
-70.2962	18.4506	1460
-70.2824	18.5045	1461
-70.2809	18.5110	1462
-70.2797	18.5178	1463
-70.2789	18.5251	1464
-70.2782	18.5369	1465
-70.2774	18.5737	1466
-70.2761	18.6025	1467
-70.2749	18.6205	1468
-70.2724	18.6474	1469
-70.2673	18.6897	1470
-70.2647	18.7078	1471
-70.2607	18.7300	1472
-70.2573	18.7456	1473
-70.2547	18.7564	1474
-70.2530	18.7625	1475
-70.2505	18.7700	1476
-70.2465	18.7804	1477
-70.2417	18.7921	1478
-70.2396	18.7964	1479
-70.2369	18.8014	1480
-70.2317	18.8091	1481
-70.2291	18.8117	1482
-70.2270	18.8133	1483
-70.2237	18.8148	1484
-70.2195	18.8160	1485
-70.2142	18.8163	1486
-70.1949	18.8157	1487
-70.1923	18.8161	1488
-70.1897	18.8174	1489
-70.1877	18.8193	1490
-70.1863	18.8210	1491
-70.1850	18.8233	1492
-70.1833	18.8270	1493
-70.1808	18.8353	1494
-70.1771	18.8512	1495
-70.1733	18.8718	1496
-70.1723	18.8781	1497
-70.1717	18.8838	1498
-70.1712	18.8914	1499
-70.1709	18.8990	1500
-70.1700	18.9346	1501
-70.1702	18.9461	1502
-70.1710	18.9561	1503
-70.1766	19.0051	1504
-70.1783	19.0188	1505
-70.1800	19.0290	1506
-70.1832	19.0449	1507
-70.1874	19.0636	1508
-70.1907	19.0826	1509
-70.1925	19.0906	1510
-70.1977	19.1099	1511
-70.2023	19.1312	1512
-70.2043	19.1393	1513
-70.2060	19.1448	1514
-70.2121	19.1616	1515
-70.2168	19.1762	1516
-70.2199	19.1872	1517
-70.2223	19.1971	1518
-70.2239	19.2051	1519
-70.2251	19.2118	1520
-70.2267	19.2232	1521
-70.2290	19.2421	1522
-70.2298	19.2467	1523
-70.2307	19.2508	1524
-70.2321	19.2553	1525
-70.2340	19.2595	1526
-70.2410	19.2716	1527
-70.2451	19.2764	1528
-70.2459	19.2776	1529
-70.2471	19.2809	1530
-70.2493	19.2892	1531
-70.2505	19.2923	1532
-70.2509	19.2928	1533
-70.2519	19.2930	1534
-70.2526	19.2923	1535
-70.2535	19.2903	1536
-70.2542	19.2872	1537
-70.2546	19.2841	1538
-70.2549	19.2804	1539
-70.2549	19.2762	1540
-70.2547	19.2716	1541
-70.2542	19.2654	1542
-70.2505	19.2421	1543
-70.2480	19.2232	1544
-70.2471	19.2141	1545
-70.2468	19.2075	1546
-70.2468	19.2000	1547
-70.2474	19.1904	1548
-70.2482	19.1834	1549
-70.2495	19.1770	1550
-70.2510	19.1727	1551
-70.2527	19.1695	1552
-70.2547	19.1675	1553
-70.2570	19.1670	1554
-70.2619	19.1689	1555
-70.2636	19.1690	1556
-70.2711	19.1667	1557
-70.2734	19.1675	1558
-70.2752	19.1697	1559
-70.2771	19.1737	1560
-70.2821	19.1864	1561
-70.2849	19.1921	1562
-70.2893	19.1993	1563
-70.2949	19.2064	1564
-70.2986	19.2096	1565
-70.3048	19.2136	1566
-70.3118	19.2203	1567
-70.3143	19.2222	1568
-70.3183	19.2241	1569
-70.3237	19.2254	1570
-70.3262	19.2274	1571
-70.3273	19.2291	1572
-70.3284	19.2315	1573
-70.3330	19.2449	1574
-70.3358	19.2516	1575
-70.3379	19.2563	1576
-70.3409	19.2616	1577
-70.3479	19.2723	1578
-70.3547	19.2839	1579
-70.3575	19.2878	1580
-70.3595	19.2897	1581
-70.3624	19.2911	1582
-70.3717	19.2912	1583
-70.3769	19.2927	1584
-70.3792	19.2929	1585
-70.3815	19.2916	1586
-70.3830	19.2896	1587
-70.3845	19.2856	1588
-70.3854	19.2819	1589
-70.3861	19.2770	1590
-70.3864	19.2729	1591
-70.3871	19.2565	1592
-70.3876	19.2501	1593
-70.3884	19.2445	1594
-70.3896	19.2403	1595
-70.3905	19.2385	1596
-70.3915	19.2373	1597
-70.3930	19.2366	1598
-70.3942	19.2367	1599
-70.3963	19.2380	1600
-70.4004	19.2426	1601
-70.4021	19.2439	1602
-70.4037	19.2444	1603
-70.4049	19.2440	1604
-70.4072	19.2421	1605
-70.4103	19.2381	1606
-70.4141	19.2325	1607
-70.4177	19.2263	1608
-70.4205	19.2203	1609
-70.4228	19.2131	1610
-70.4269	19.1972	1611
-70.4321	19.1790	1612
-70.4367	19.1590	1613
-70.4384	19.1529	1614
-70.4402	19.1473	1615
-70.4415	19.1448	1616
-70.4427	19.1431	1617
-70.4438	19.1422	1618
-70.4450	19.1418	1619
-70.4468	19.1423	1620
-70.4482	19.1434	1621
-70.4520	19.1480	1622
-70.4568	19.1555	1623
-70.4596	19.1595	1624
-70.4638	19.1638	1625
-70.4681	19.1672	1626
-70.4707	19.1684	1627
-70.4741	19.1689	1628
-70.4773	19.1684	1629
-70.4798	19.1669	1630
-70.4819	19.1647	1631
-70.4842	19.1616	1632
-70.5036	19.1305	1633
-70.5100	19.1215	1634
-70.5338	19.0940	1635
-70.5432	19.0820	1636
-70.5461	19.0787	1637
-70.5498	19.0762	1638
-70.5588	19.0741	1639
-70.5607	19.0728	1640
-70.5623	19.0711	1641
-70.5664	19.0658	1642
-70.5826	19.0429	1643
-70.5937	19.0267	1644
-70.5987	19.0182	1645
-70.6067	19.0027	1646
-70.6096	18.9967	1647
-70.6119	18.9906	1648
-70.6135	18.9847	1649
-70.6161	18.9738	1650
-70.6200	18.9559	1651
-70.6261	18.9261	1652
-70.6281	18.9175	1653
-70.6296	18.9121	1654
-70.6315	18.9067	1655
-70.6329	18.9040	1656
-70.6348	18.9015	1657
-70.6373	18.8998	1658
-70.6414	18.8985	1659
-70.6444	18.8988	1660
-70.6465	18.8998	1661
-70.6499	18.9031	1662
-70.6522	18.9065	1663
-70.6541	18.9104	1664
-70.6583	18.9211	1665
-70.6600	18.9241	1666
-70.6615	18.9259	1667
-70.6648	18.9281	1668
-70.6749	18.9325	1669
-70.6812	18.9376	1670
-70.6832	18.9388	1671
-70.6955	18.9422	1672
-70.7001	18.9428	1673
-70.7062	18.9416	1674
-70.7112	18.9395	1675
-70.7192	18.9350	1676
-70.7214	18.9330	1677
-70.7234	18.9302	1678
-70.7253	18.9267	1679
-70.7298	18.9172	1680
-70.7309	18.9155	1681
-70.7324	18.9146	1682
-70.7338	18.9152	1683
-70.7348	18.9166	1684
-70.7388	18.9256	1685
-70.7408	18.9298	1686
-70.7430	18.9332	1687
-70.7454	18.9357	1688
-70.7474	18.9365	1689
-70.7491	18.9364	1690
-70.7589	18.9330	1691
-70.7611	18.9331	1692
-70.7631	18.9342	1693
-70.7653	18.9368	1694
-70.7664	18.9391	1695
-70.7673	18.9417	1696
-70.7679	18.9449	1697
-70.7679	18.9469	1698
-70.7677	18.9495	1699
-70.7674	18.9508	1700
-70.7666	18.9527	1701
-70.7651	18.9543	1702
-70.7610	18.9561	1703
-70.7586	18.9578	1704
-70.7571	18.9598	1705
-70.7557	18.9624	1706
-70.7538	18.9674	1707
-70.7523	18.9733	1708
-70.7507	18.9813	1709
-70.7499	18.9873	1710
-70.7495	18.9915	1711
-70.7493	18.9960	1712
-70.7493	19.0006	1713
-70.7495	19.0046	1714
-70.7500	19.0086	1715
-70.7507	19.0126	1716
-70.7517	19.0166	1717
-70.7532	19.0207	1718
-70.7545	19.0232	1719
-70.7560	19.0251	1720
-70.7572	19.0260	1721
-70.7588	19.0267	1722
-70.7613	19.0265	1723
-70.7667	19.0242	1724
-70.7681	19.0245	1725
-70.7689	19.0253	1726
-70.7700	19.0273	1727
-70.7707	19.0294	1728
-70.7732	19.0424	1729
-70.7748	19.0483	1730
-70.7766	19.0525	1731
-70.7787	19.0551	1732
-70.7806	19.0558	1733
-70.7826	19.0550	1734
-70.7846	19.0531	1735
-70.7889	19.0475	1736
-70.7905	19.0461	1737
-70.7924	19.0458	1738
-70.7940	19.0471	1739
-70.7950	19.0492	1740
-70.7959	19.0528	1741
-70.7983	19.0689	1742
-70.8009	19.0805	1743
-70.8020	19.0842	1744
-70.8031	19.0874	1745
-70.8044	19.0898	1746
-70.8055	19.0907	1747
-70.8068	19.0912	1748
-70.8093	19.0906	1749
-70.8158	19.0862	1750
-70.8188	19.0833	1751
-70.8257	19.0747	1752
-70.8305	19.0704	1753
-70.8335	19.0693	1754
-70.8348	19.0696	1755
-70.8365	19.0708	1756
-70.8382	19.0733	1757
-70.8397	19.0766	1758
-70.8465	19.0961	1759
-70.8488	19.1036	1760
-70.8525	19.1177	1761
-70.8549	19.1256	1762
-70.8571	19.1319	1763
-70.8633	19.1470	1764
-70.8658	19.1550	1765
-70.8677	19.1635	1766
-70.8705	19.1774	1767
-70.8720	19.1860	1768
-70.8732	19.1945	1769
-70.8743	19.2068	1770
-70.8749	19.2167	1771
-70.8746	19.2231	1772
-70.8739	19.2284	1773
-70.8720	19.2363	1774
-70.8691	19.2459	1775
-70.8666	19.2533	1776
-70.8638	19.2596	1777
-70.8544	19.2775	1778
-70.8513	19.2824	1779
-70.8402	19.2985	1780
-70.8379	19.3025	1781
-70.8358	19.3070	1782
-70.8343	19.3117	1783
-70.8336	19.3159	1784
-70.8334	19.3197	1785
-70.8337	19.3251	1786
-70.8345	19.3291	1787
-70.8357	19.3320	1788
-70.8371	19.3342	1789
-70.8396	19.3361	1790
-70.8430	19.3369	1791
-70.8472	19.3369	1792
-70.8595	19.3347	1793
-70.8618	19.3352	1794
-70.8642	19.3375	1795
-70.8669	19.3423	1796
-70.8704	19.3507	1797
-70.8799	19.3791	1798
-70.8832	19.3878	1799
-70.8870	19.3946	1800
-70.8963	19.4087	1801
-70.8993	19.4137	1802
-70.9043	19.4238	1803
-70.9105	19.4375	1804
-70.9130	19.4447	1805
-70.9145	19.4509	1806
-70.9166	19.4618	1807
-70.9180	19.4715	1808
-70.9193	19.4838	1809
-70.9219	19.5113	1810
-70.9242	19.5420	1811
-70.9250	19.5550	1812
-70.9252	19.5624	1813
-70.9252	19.5724	1814
-70.9247	19.6038	1815
-70.9231	19.6506	1816
-70.9227	19.6583	1817
-70.9220	19.6660	1818
-70.9214	19.6709	1819
-70.9202	19.6780	1820
-70.9151	19.7034	1821
-70.9093	19.7294	1822
-70.9077	19.7356	1823
-70.9059	19.7414	1824
-70.9029	19.7488	1825
-70.8971	19.7601	1826
-70.8940	19.7646	1827
-70.8907	19.7673	1828
-70.8705	19.7759	1829
-70.8656	19.7770	1830
-70.8641	19.7767	1831
-70.8618	19.7756	1832
-70.8518	19.7672	1833
-70.8501	19.7662	1834
-70.8486	19.7659	1835
-70.8476	19.7664	1836
-70.8463	19.7687	1837
-70.8455	19.7721	1838
-70.8450	19.7766	1839
-70.8449	19.7829	1840
-70.8452	19.7908	1841
-70.8481	19.8278	1842
-70.8499	19.8471	1843
-70.8521	19.8643	1844
-70.8532	19.8704	1845
-70.8547	19.8759	1846
-70.8627	19.8974	1847
-70.8661	19.9089	1848
-70.8687	19.9191	1849
-70.8697	19.9247	1850
-70.8706	19.9320	1851
-70.8712	19.9398	1852
-70.8720	19.9530	1853
-70.8727	19.9745	1854
-70.8730	19.9953	1855
-70.8728	20.0071	1856
-70.8719	20.0250	1857
-70.8709	20.0404	1858
-70.8699	20.0483	1859
-70.8683	20.0568	1860
-70.8624	20.0830	1861
-70.8613	20.0893	1862
-70.8607	20.0947	1863
-70.8603	20.1034	1864
-70.8603	20.1139	1865
-70.8609	20.1289	1866
-70.8616	20.1379	1867
-70.8628	20.1446	1868
-70.8646	20.1506	1869
-70.8670	20.1554	1870
-70.8739	20.1646	1871
-70.8770	20.1707	1872
-70.8803	20.1794	1873
-70.8869	20.1993	1874
-70.8928	20.2146	1875
-70.8947	20.2215	1876
-70.8964	20.2303	1877
-70.8973	20.2373	1878
-70.8975	20.2451	1879
-70.8971	20.2552	1880
-70.8962	20.2712	1881
-70.8930	20.3116	1882
-70.8923	20.3328	1883
-70.8920	20.3380	1884
-70.8911	20.3464	1885
-70.8897	20.3549	1886
-70.8877	20.3631	1887
-70.8826	20.3778	1888
-70.8804	20.3846	1889
-70.8722	20.4165	1890
-70.8686	20.4319	1891
-70.8633	20.4568	1892
-70.8559	20.4958	1893
-70.8536	20.5072	1894
-70.8504	20.5198	1895
-70.8433	20.5464	1896
-70.8344	20.5744	1897
-70.8328	20.5818	1898
-70.8320	20.5887	1899
-70.8319	20.5926	1900
-70.8321	20.5974	1901
-70.8328	20.6019	1902
-70.8342	20.6082	1903
-70.8359	20.6139	1904
-70.8389	20.6230	1905
-70.8494	20.6528	1906
-70.8524	20.6622	1907
-70.8553	20.6724	1908
-70.8574	20.6810	1909
-70.8584	20.6868	1910
-70.8593	20.6942	1911
-70.8600	20.7019	1912
-70.8602	20.7070	1913
-70.8602	20.7107	1914
-70.8599	20.7155	1915
-70.8590	20.7224	1916
-70.8553	20.7458	1917
-70.8504	20.7836	1918
